Date,USD,JPY,GBP,CHF,AUD,CAD,CNY,HKD,KRW,MYR,NZD,PHP,SGD,THB,ZAR
23/04/2008,1.594,164.3,0.80345,1.6077,1.6755,1.6154,11.1304,12.4247,1583.24,4.9924,1.9923,66.836,2.1518,50.163,12.218
22/04/2008,1.5931,164.43,0.7998,1.6065,1.6851,1.6039,11.1353,12.4194,1591.91,4.9999,1.9987,66.512,2.1529,50.103,12.201
21/04/2008,1.5898,164.43,0.8007,1.6059,1.6873,1.5935,11.1286,12.3954,1579.86,4.9944,2.004,66.621,2.1524,50.087,12.3809
18/04/2008,1.578,163.99,0.7907,1.6138,1.6882,1.5957,11.0357,12.2984,1577.61,4.9581,1.9972,66.158,2.139,49.616,12.2462
17/04/2008,1.5872,162.74,0.8017,1.5992,1.6935,1.5896,11.0847,12.369,1582.04,4.9949,2.0173,66.559,2.1453,49.925,12.4803
16/04/2008,1.5928,161.41,0.8061,1.5896,1.7069,1.6073,11.1365,12.4135,1576.39,5.0229,2.0223,66.778,2.1551,50.149,12.71
15/04/2008,1.5828,159.87,0.8049,1.5817,1.7121,1.6168,11.0677,12.3355,1564.6,5.0151,2.0184,66.003,2.1471,50.009,12.538
14/04/2008,1.5869,159.38,0.7986,1.5777,1.7158,1.6223,11.1067,12.3652,1555.56,5.017,2.0049,66.015,2.1547,50.106,12.5051
11/04/2008,1.5833,159.83,0.8017,1.5808,1.7024,1.6139,11.0934,12.332,1545.62,4.9906,1.9913,65.549,2.151,49.98,12.4255
10/04/2008,1.5875,159.18,0.8011,1.5735,1.702,1.6166,11.0992,12.3636,1550.67,5.003,1.984,65.961,2.1537,50.1,12.5659
9/04/2008,1.5726,161.36,0.7977,1.5935,1.6941,1.6022,11.0109,12.2513,1535.49,4.9985,1.9766,65.499,2.1696,49.94,12.3024
8/04/2008,1.5694,160.75,0.7974,1.5914,1.6968,1.591,10.9871,12.2264,1534.72,5.004,1.9781,65.287,2.1664,49.758,12.2217
7/04/2008,1.5693,161.13,0.78935,1.5917,1.6977,1.5804,10.9875,12.2257,1529.91,5.0037,1.976,65.471,2.1682,49.692,12.2705
4/04/2008,1.5722,160.88,0.7855,1.5872,1.711,1.5822,11.0302,12.2497,1534.47,5.0224,1.9972,65.325,2.1757,49.823,12.3143
3/04/2008,1.5526,159.75,0.7832,1.5845,1.7065,1.5722,10.8927,12.0975,1521.55,4.9644,1.9821,64.355,2.1532,49.093,12.087
2/04/2008,1.5632,159.4,0.7885,1.5814,1.7145,1.5896,10.9712,12.1751,1524.59,4.9858,1.9759,64.638,2.1567,49.288,12.3094
1/04/2008,1.566,157.55,0.7888,1.5737,1.7215,1.6069,10.9802,12.1953,1541.96,5.0026,2.0044,64.911,2.1602,49.31,12.6595
31/03/2008,1.5812,157.37,0.7958,1.5738,1.7334,1.6226,11.0874,12.3075,1566.97,5.0575,2.0079,65.715,2.1819,49.784,12.8118
28/03/2008,1.5796,157.86,0.7908,1.5735,1.7171,1.608,11.0762,12.2929,1570.91,5.0508,1.9677,65.964,2.179,49.667,12.7671
27/03/2008,1.5786,157.53,0.7829,1.5688,1.7088,1.6085,11.0668,12.2837,1558.47,5.0665,1.959,66.017,2.179,49.544,12.6095
26/03/2008,1.571,155.89,0.7881,1.5684,1.7043,1.5949,11.047,12.2251,1556.08,5.0154,1.9455,65.322,2.167,49.4,12.6712
25/03/2008,1.5569,155.9,0.78105,1.5728,1.7036,1.587,10.968,12.1126,1522.65,4.9782,1.9376,64.425,2.1527,49.042,12.5875
20/03/2008,1.5423,153.2,0.7783,1.5632,1.7087,1.5817,10.8757,11.9983,1557.11,4.9014,1.9458,63.697,2.1427,48.313,12.5545
19/03/2008,1.5692,156.16,0.7859,1.5662,1.6841,1.5635,11.0833,12.1986,1585.83,4.9869,1.9268,65.122,2.1646,48.881,12.576
18/03/2008,1.5771,154.42,0.7817,1.561,1.6974,1.5674,11.1675,12.2535,1600.91,4.9951,1.9509,65.134,2.1708,49.218,12.6424
17/03/2008,1.577,152.5,0.7857,1.5519,1.7102,1.5689,11.1699,12.2537,1615.48,5.0354,1.9646,65.761,2.18,49.518,12.8557
14/03/2008,1.5561,157.07,0.76755,1.5741,1.6531,1.5479,11.0318,12.1104,1552.05,4.9212,1.8998,64.648,2.1536,48.893,12.2348
13/03/2008,1.5577,156.45,0.7658,1.5727,1.6616,1.5362,11.0441,12.1261,1530.75,4.92,1.9281,64.489,2.1494,48.959,12.3588
12/03/2008,1.5477,158.45,0.7666,1.5817,1.6654,1.5302,10.9902,12.0544,1497.4,4.9279,1.9273,63.843,2.1424,48.83,12.1098
11/03/2008,1.5379,158.37,0.76455,1.579,1.6603,1.5261,10.9235,11.9787,1487.92,4.9228,1.9158,63.208,2.1351,48.521,12.1032
10/03/2008,1.534,156.87,0.7605,1.5696,1.6601,1.5194,10.8958,11.9477,1481.38,4.9088,1.9314,62.817,2.1303,48.344,12.1895
7/03/2008,1.5417,157.47,0.7647,1.5735,1.6481,1.5069,10.963,12.0015,1478.49,4.8826,1.9299,63.21,2.1343,48.618,12.3305
6/03/2008,1.5319,158.55,0.7638,1.5818,1.6351,1.5097,10.8855,11.9298,1454.62,4.85,1.9075,61.889,2.1226,48.354,11.914
5/03/2008,1.5196,157.65,0.7685,1.5807,1.6405,1.5084,10.8015,11.8362,1441.11,4.8376,1.9076,61.946,2.1129,48.019,11.7997
4/03/2008,1.5206,156.78,0.7656,1.5773,1.6304,1.5035,10.8054,11.8365,1440.92,4.8431,1.8939,61.66,2.1116,48.089,11.9466
3/03/2008,1.5203,156.79,0.766,1.5787,1.6274,1.4948,10.8004,11.8328,1440.64,4.8627,1.9065,61.724,2.1185,48.117,11.9897
29/02/2008,1.5167,158.03,0.7652,1.5885,1.6226,1.4895,10.786,11.8027,1425.07,4.8451,1.8854,61.153,2.1162,46.79,11.7309
28/02/2008,1.5121,160.57,0.76135,1.6037,1.6038,1.4779,10.756,11.7726,1416.31,4.8425,1.8606,61.013,2.1103,44.91,11.3784
27/02/2008,1.5044,159.95,0.7576,1.6074,1.6021,1.4742,10.7444,11.7148,1415.72,4.8186,1.8365,60.507,2.1013,44.9,11.2168
26/02/2008,1.4874,160.45,0.7536,1.6163,1.6048,1.4722,10.6468,11.5936,1409.31,4.779,1.8338,60.121,2.0905,45.291,11.3057
25/02/2008,1.4817,159.71,0.7537,1.6133,1.6017,1.4885,10.5974,11.5534,1405.69,4.7651,1.831,60.083,2.0836,45.52,11.4195
22/02/2008,1.4848,158.76,0.7548,1.61,1.6079,1.4995,10.6041,11.5753,1408.56,4.7766,1.8412,60.268,2.0874,46.45,11.4555
21/02/2008,1.4736,159.27,0.7527,1.6205,1.6037,1.4925,10.5234,11.4937,1396.97,4.7465,1.8415,59.784,2.078,46.271,11.4705
20/02/2008,1.4656,158.32,0.7544,1.6116,1.6031,1.4899,10.4697,11.434,1386.9,4.7258,1.8449,59.723,2.0709,46.313,11.541
19/02/2008,1.4742,158.64,0.7555,1.6123,1.5984,1.4836,10.5523,11.5,1392.31,4.7513,1.841,59.853,2.0829,46.658,11.2474
18/02/2008,1.4636,158.36,0.7503,1.6129,1.604,1.4732,10.4827,11.4179,1383.03,4.7139,1.8432,59.451,2.0668,46.4,11.2024
15/02/2008,1.4674,157.78,0.7478,1.6022,1.6189,1.4635,10.5396,11.4454,1386.77,4.7272,1.8602,59.723,2.0734,46.663,11.2647
14/02/2008,1.4626,158.22,0.7416,1.6112,1.6164,1.456,10.5167,11.4093,1381.65,4.7308,1.8522,59.879,2.0722,46.803,11.224
13/02/2008,1.4586,156.83,0.74315,1.6083,1.6251,1.4562,10.5019,11.3782,1379.84,4.7237,1.8576,59.657,2.0659,46.748,11.2064
12/02/2008,1.4538,156.18,0.7451,1.6041,1.6057,1.4525,10.4441,11.3363,1374.57,4.7096,1.8344,59.112,2.0594,46.805,11.3044
11/02/2008,1.4542,155.42,0.7462,1.6005,1.6061,1.4536,10.447,11.3376,1375.96,4.716,1.8394,59.491,2.0619,46.5,11.3238
8/02/2008,1.4513,155.89,0.7448,1.6014,1.6233,1.4537,10.4261,11.322,1366.69,4.6899,1.8466,58.894,2.0581,45.73,11.346
7/02/2008,1.4569,154.59,0.7491,1.5985,1.6367,1.4732,10.476,11.369,1372.25,4.718,1.8565,59.004,2.065,45.75,11.369
6/02/2008,1.4621,155.58,0.747,1.6061,1.6315,1.4705,10.5037,11.4044,1379.64,4.7248,1.8634,59.361,2.0696,45.303,11.1924
5/02/2008,1.4688,157.79,0.74605,1.6177,1.6263,1.467,10.5511,11.4555,1383.24,4.7402,1.8638,59.34,2.0803,45.552,10.9558
4/02/2008,1.4829,158.5,0.7502,1.6158,1.6336,1.4824,10.6597,11.568,1397.93,4.789,1.8662,60.28,2.0974,46.12,10.9411
1/02/2008,1.4889,158.51,0.74955,1.6065,1.651,1.4847,10.7037,11.6086,1405.52,4.8173,1.8783,60.055,2.1066,46.305,10.992
31/01/2008,1.487,157.93,0.7477,1.6051,1.6682,1.4846,10.6793,11.5951,1404.03,4.8112,1.896,60.224,2.1078,46.45,11.1115
30/01/2008,1.481,158.39,0.7434,1.6135,1.6654,1.4724,10.6508,11.5551,1399.55,4.791,1.9013,60.084,2.1019,46.689,10.7628
29/01/2008,1.4773,158.02,0.74295,1.6154,1.6641,1.4759,10.6284,11.5299,1395.61,4.7828,1.8988,59.86,2.0979,46.3,10.5927
28/01/2008,1.4755,157.67,0.743,1.6093,1.6703,1.4843,10.6192,11.5179,1401.73,4.7821,1.9053,60.237,2.0973,46.404,10.5864
25/01/2008,1.4705,158.35,0.7425,1.6136,1.6652,1.4819,10.6026,11.4861,1392.42,4.7666,1.9011,60.018,2.0935,46.14,10.4589
24/01/2008,1.4663,156.3,0.74685,1.598,1.6763,1.4893,10.5996,11.447,1392.55,4.7985,1.9065,60.309,2.0969,45.9,10.3191
23/01/2008,1.4574,153.5,0.7472,1.5879,1.6883,1.4987,10.5399,11.3782,1389.05,4.7839,1.9231,59.87,2.0965,45.2,10.4408
22/01/2008,1.4494,154.13,0.74265,1.599,1.6876,1.4953,10.4925,11.3186,1382.8,4.775,1.9336,59.947,2.0943,44.775,10.4966
21/01/2008,1.4482,153.85,0.74325,1.5991,1.6734,1.493,10.4799,11.3128,1373.62,4.7682,1.9287,59.593,2.092,44.988,10.41
18/01/2008,1.4674,157.7,0.7481,1.6144,1.6697,1.5024,10.6266,11.455,1383.9,4.7999,1.9127,59.723,2.105,45.45,10.2954
17/01/2008,1.4691,157.07,0.74615,1.6144,1.6642,1.5007,10.6488,11.4642,1389.47,4.8135,1.9069,59.866,2.108,44.217,10.3314
16/01/2008,1.4792,157.29,0.754,1.6142,1.6806,1.5122,10.6982,11.5344,1390.52,4.8348,1.9255,60.233,2.1142,43.93,10.2508
15/01/2008,1.4886,160.02,0.7565,1.6218,1.6533,1.5096,10.7806,11.6071,1392.59,4.8484,1.8842,60.288,2.1262,44.256,10.063
14/01/2008,1.4895,160.55,0.76,1.6265,1.6555,1.5172,10.8013,11.6218,1396.18,4.8446,1.8852,60.392,2.1295,44.18,10.033
11/01/2008,1.4792,161.18,0.7555,1.6312,1.6545,1.5082,10.742,11.5417,1386.82,4.8207,1.8822,60.24,2.1191,43.725,10.1
10/01/2008,1.4662,161.08,0.7493,1.6294,1.6611,1.4787,10.6621,11.4429,1375.15,4.7918,1.8926,59.733,2.0994,43.121,10.0774
9/01/2008,1.468,160.61,0.74865,1.6362,1.661,1.4739,10.6606,11.4587,1376.1,4.793,1.8981,59.546,2.1016,43.42,10.0535
8/01/2008,1.4705,161.23,0.7445,1.6428,1.6712,1.4724,10.6822,11.4727,1381.24,4.81,1.9084,59.945,2.1047,43.772,10.109
7/01/2008,1.4723,160.65,0.74625,1.6396,1.6856,1.4714,10.7021,11.4862,1384.55,4.8314,1.9228,60.217,2.1116,43.801,10.1662
4/01/2008,1.4727,160.86,0.74495,1.6406,1.671,1.4553,10.7109,11.4874,1382.42,4.8349,1.9043,60.337,2.1102,43.874,10.0643
3/01/2008,1.4753,160.68,0.7448,1.6422,1.674,1.4666,10.7291,11.5122,1382.06,4.8523,1.9066,60.6,2.1144,44.062,10.085
2/01/2008,1.4688,163.83,0.7413,1.6529,1.6673,1.4515,10.7125,11.4731,1376.19,4.8625,1.8949,60.47,2.1135,44.013,10.0143
31/12/2007,1.4721,164.93,0.73335,1.6547,1.6757,1.4449,10.7524,11.48,1377.96,4.8682,1.9024,60.724,2.1163,43.8,10.0298
28/12/2007,1.4692,166.13,0.7348,1.6604,1.6731,1.4389,10.7312,11.462,1375.76,4.8748,1.8991,60.641,2.1246,44.04,10.0012
27/12/2007,1.4516,166.22,0.72885,1.6682,1.6624,1.4265,10.6221,11.3219,1365.37,4.8396,1.8882,60.205,2.1063,43.46,9.9752
24/12/2007,1.4398,164.25,0.7271,1.6629,1.6527,1.4217,10.5789,11.2367,1352.91,4.8089,1.8785,59.507,2.0941,43.32,10.0683
21/12/2007,1.438,163.27,0.7236,1.6612,1.6613,1.4356,10.5975,11.2184,1352.58,4.8166,1.8786,59.619,2.0935,43.62,10.1045
20/12/2007,1.4349,162.3,0.7215,1.6603,1.672,1.4338,10.5744,11.195,1354.55,4.8098,1.8978,59.728,2.0969,43.98,10.0489
19/12/2007,1.4385,162.54,0.7175,1.66,1.6724,1.4461,10.6115,11.2227,1351.76,4.8219,1.9016,59.856,2.1008,44.16,9.9418
18/12/2007,1.4416,163.44,0.71485,1.6602,1.6703,1.4503,10.6465,11.2456,1354.31,4.833,1.9034,60.547,2.1035,44.075,9.9649
17/12/2007,1.4393,163.12,0.7137,1.6612,1.6766,1.4561,10.6325,11.2237,1343.73,4.808,1.9042,59.63,2.1011,43.74,9.934
14/12/2007,1.4509,163.99,0.7157,1.6668,1.6704,1.485,10.6953,11.3143,1349.92,4.8155,1.8701,59.777,2.0982,43.74,9.9093
13/12/2007,1.4683,164.21,0.71935,1.6683,1.6724,1.4915,10.8202,11.4481,1358.1,4.8634,1.8766,60.215,2.1154,44.372,9.942
12/12/2007,1.4675,163.41,0.7196,1.6631,1.6644,1.486,10.8257,11.4436,1360.08,4.8684,1.8663,60.344,2.1151,44.363,9.9
11/12/2007,1.4672,164.24,0.716,1.665,1.6575,1.482,10.8287,11.4415,1356.13,4.863,1.8709,60.683,2.1161,44.419,9.8583
10/12/2007,1.4718,164.53,0.7195,1.6557,1.6707,1.48,10.8843,11.4755,1359.65,4.8849,1.892,61.109,2.1188,44.588,9.8282
7/12/2007,1.4649,163.38,0.7202,1.655,1.6712,1.4708,10.8447,11.4201,1346.83,4.8745,1.8795,61.086,2.1114,44.399,9.8262
6/12/2007,1.4554,161.55,0.7185,1.6503,1.6726,1.4817,10.7838,11.346,1342.32,4.8741,1.8866,60.981,2.1062,44.239,9.856
5/12/2007,1.472,162.33,0.7224,1.6458,1.695,1.4975,10.8751,11.4751,1359.47,4.9216,1.9216,61.861,2.1265,44.44,10.0165
4/12/2007,1.4741,161.85,0.7149,1.648,1.6843,1.4815,10.9061,11.4831,1360.45,4.9264,1.9334,62.015,2.1336,45.134,10.0785
3/12/2007,1.4666,161.82,0.7107,1.6568,1.6612,1.4682,10.8565,11.4233,1357.19,4.9212,1.9159,62.045,2.1262,45.01,10.0062
30/11/2007,1.4761,163.43,0.71455,1.6541,1.6643,1.4695,10.9231,11.4954,1359.71,4.9663,1.9105,63.133,2.1336,45.365,9.956
29/11/2007,1.4738,162.26,0.71475,1.6505,1.6717,1.4605,10.8802,11.4784,1369.16,4.9689,1.9114,63.02,2.1362,45.43,10.1365
28/11/2007,1.4747,162.02,0.71375,1.6463,1.6719,1.4676,10.9047,11.4817,1374.13,4.9882,1.9184,63.184,2.1293,45.627,10.2344
27/11/2007,1.4874,160.11,0.71855,1.6326,1.7044,1.4767,10.983,11.5781,1382.69,5.0177,1.9705,63.512,2.1478,46.37,10.4695
26/11/2007,1.4845,160.96,0.71795,1.6372,1.684,1.4633,10.9807,11.5477,1380.14,4.9827,1.9599,63.358,2.1394,46.326,10.124
23/11/2007,1.4809,159.87,0.72025,1.6322,1.6968,1.4616,10.9675,11.5195,1378.42,4.9773,1.9691,63.457,2.1354,46.229,10.1065
22/11/2007,1.4829,161.22,0.71855,1.6352,1.7011,1.4628,10.995,11.5358,1384.44,5.0159,1.9674,64.061,2.1515,46.568,10.0774
21/11/2007,1.4814,160.92,0.7197,1.6379,1.6952,1.4639,10.9787,11.525,1376.52,5.0108,1.9601,64.1,2.1516,46.615,10.0942
20/11/2007,1.4785,162.85,0.71715,1.6408,1.6657,1.4525,10.9731,11.5063,1363.47,4.9715,1.9433,63.746,2.1402,46.548,9.9651
19/11/2007,1.4654,161.58,0.71445,1.6379,1.6456,1.4318,10.8859,11.4079,1347.29,4.9421,1.9313,63.305,2.1209,46.165,9.8263
16/11/2007,1.4651,161.98,0.71625,1.6406,1.6399,1.4302,10.8794,11.4076,1344.38,4.952,1.9241,63.732,2.1274,46.214,9.7782
15/11/2007,1.4639,161.98,0.71485,1.6454,1.6425,1.4273,10.8662,11.3961,1340.35,4.9355,1.9329,63.24,2.1255,46.21,9.7941
14/11/2007,1.47,163.26,0.7104,1.645,1.6308,1.4041,10.9152,11.4501,1342.55,4.9172,1.9227,62.887,2.1254,46.268,9.8372
13/11/2007,1.4607,160.96,0.7047,1.6436,1.6294,1.3945,10.8581,11.3708,1342.09,4.8933,1.922,62.788,2.1159,46.221,9.8775
12/11/2007,1.4579,159.55,0.70445,1.6403,1.6516,1.3956,10.8064,11.3519,1329.02,4.8657,1.9524,62.602,2.1113,46.079,9.8305
9/11/2007,1.4683,163.22,0.7004,1.6483,1.5993,1.379,10.8813,11.4198,1331.45,4.8726,1.9056,62.961,2.1171,46.316,9.6572
8/11/2007,1.4666,165.9,0.69625,1.6601,1.5783,1.3629,10.8832,11.3896,1332.7,4.8845,1.8923,63.284,2.1117,46.271,9.508
7/11/2007,1.4722,166.07,0.6996,1.6589,1.5703,1.3354,10.9563,11.4372,1333.89,4.9032,1.8767,63.709,2.118,46.571,9.5611
6/11/2007,1.4547,166.9,0.69685,1.6658,1.5695,1.3482,10.8419,11.2932,1321.01,4.8551,1.8733,63.432,2.1058,45.82,9.4697
5/11/2007,1.4488,165.39,0.6962,1.6687,1.5765,1.3527,10.8009,11.2492,1315.66,4.8513,1.8896,63.313,2.1013,45.869,9.5433
2/11/2007,1.4479,166.88,0.6951,1.673,1.5696,1.3531,10.7953,11.2334,1313.39,4.8361,1.8921,62.694,2.0975,45.995,9.4801
1/11/2007,1.4423,166.29,0.6924,1.6735,1.5626,1.3664,10.749,11.1886,1303.69,4.806,1.8817,62.452,2.0899,45.56,9.49
31/10/2007,1.4447,166.49,0.6973,1.6762,1.5658,1.3768,10.7818,11.1966,1301.39,4.8181,1.8863,63.104,2.0931,45.787,9.4822
30/10/2007,1.4407,165.41,0.6972,1.6751,1.5688,1.3763,10.7632,11.1659,1306.57,4.8184,1.8779,63.167,2.0898,45.572,9.4923
29/10/2007,1.4391,165.17,0.69895,1.6776,1.5652,1.3822,10.7566,11.1544,1305.41,4.8044,1.872,63.069,2.0887,45.591,9.405
26/10/2007,1.4384,164.5,0.701,1.6732,1.5734,1.383,10.7845,11.1488,1308.94,4.8122,1.8792,63.372,2.0927,45.626,9.363
25/10/2007,1.4309,163.64,0.69765,1.6701,1.5813,1.3785,10.706,11.0912,1312.14,4.8007,1.8902,63.031,2.0832,45.145,9.4439
24/10/2007,1.423,162.67,0.6955,1.6706,1.5833,1.3797,10.662,11.0306,1306.6,4.7948,1.8941,62.79,2.0801,44.974,9.4715
23/10/2007,1.4254,163.5,0.69575,1.6707,1.5948,1.3734,10.6972,11.0482,1308.94,4.8079,1.8909,62.86,2.0886,44.88,9.611
22/10/2007,1.4166,161.4,0.6975,1.665,1.612,1.3866,10.6367,10.9798,1299.09,4.7803,1.9136,62.472,2.0778,44.608,9.7485
19/10/2007,1.4288,164.86,0.6973,1.6714,1.5932,1.3809,10.7274,11.0747,1308.92,4.7986,1.8958,63.01,2.0896,44.901,9.6997
18/10/2007,1.4299,165,0.698,1.6697,1.6054,1.395,10.7401,11.0833,1313.36,4.8123,1.9132,62.844,2.0864,45.105,9.7787
17/10/2007,1.42,166.27,0.6973,1.6767,1.5901,1.387,10.6719,11.0099,1304.41,4.7932,1.8886,62.764,2.0779,44.597,9.6592
16/10/2007,1.415,165.17,0.6965,1.6753,1.5929,1.3878,10.638,10.9724,1297.84,4.7862,1.893,62.755,2.0767,44.424,9.7399
15/10/2007,1.4226,167.52,0.69695,1.6792,1.5685,1.3835,10.7099,11.0284,1304.95,4.7927,1.842,62.452,2.0813,44.855,9.6043
12/10/2007,1.4173,166.51,0.6985,1.6803,1.572,1.3865,10.6475,10.9888,1301.44,4.7763,1.8388,61.865,2.075,44.51,9.5884
11/10/2007,1.4199,166.96,0.697,1.6733,1.5721,1.3874,10.6573,11.0099,1302.62,4.7773,1.8445,62.49,2.0764,44.696,9.7164
10/10/2007,1.4146,166.05,0.6926,1.672,1.5757,1.388,10.6258,10.9729,1296.13,4.7736,1.8558,62.242,2.0725,44.489,9.6835
9/10/2007,1.4037,164.54,0.69185,1.6669,1.569,1.3869,10.5516,10.892,1289.37,4.7677,1.8466,62.184,2.0687,44.104,9.6537
8/10/2007,1.4089,165.49,0.69125,1.6679,1.568,1.3863,10.5755,10.9316,1288.58,4.7804,1.8448,62.273,2.0731,44.228,9.6373
5/10/2007,1.4136,164.6,0.69285,1.6623,1.5846,1.3947,10.6106,10.9643,1296.13,4.8077,1.8662,63.202,2.0847,44.691,9.7256
4/10/2007,1.4109,164.51,0.69355,1.6626,1.5943,1.4082,10.5904,10.9436,1293.37,4.8112,1.8736,63.349,2.0895,44.655,9.778
3/10/2007,1.4195,164.86,0.6956,1.6633,1.596,1.4131,10.6549,11.0115,1297.28,4.8426,1.8642,63.948,2.1008,44.95,9.8028
2/10/2007,1.4165,163.92,0.6938,1.6646,1.5972,1.4122,10.6324,10.9953,1294.4,4.8239,1.8619,63.544,2.0995,44.969,9.7728
1/10/2007,1.4232,164.76,0.69735,1.6603,1.6022,1.4142,10.6827,11.0576,1300.45,4.8318,1.8666,63.781,2.1056,45.3,9.7958
28/09/2007,1.4179,163.55,0.6968,1.6601,1.6073,1.4122,10.6429,11.0055,1297.59,4.8315,1.8737,63.841,2.1066,45.063,9.7562
27/09/2007,1.418,163.29,0.6993,1.6577,1.6079,1.4163,10.656,11.0011,1304.84,4.846,1.8862,63.916,2.115,44.92,9.737
26/09/2007,1.4127,162.93,0.7005,1.6527,1.6153,1.4208,10.6164,10.973,1301.17,4.8406,1.8995,63.875,2.1153,44.99,9.8258
25/09/2007,1.4106,161.24,0.70035,1.6488,1.6339,1.4137,10.5953,10.9567,1299.23,4.8482,1.923,63.724,2.1173,45.066,9.8883
24/09/2007,1.4113,162.35,0.6969,1.654,1.6249,1.4113,10.5997,10.9754,1300.09,4.8386,1.8904,63.692,2.1162,44.806,9.8622
21/09/2007,1.4049,162.46,0.6973,1.6517,1.6324,1.4071,10.5418,10.9352,1294.33,4.8392,1.8987,63.6,2.1167,44.554,9.887
20/09/2007,1.403,161.43,0.6988,1.6461,1.6248,1.4037,10.5428,10.9202,1294.69,4.8361,1.8878,63.556,2.1097,44.447,9.9326
19/09/2007,1.3975,161.8,0.69865,1.6493,1.6407,1.4155,10.5001,10.8835,1294.99,4.8291,1.9131,63.726,2.1067,44.606,9.9004
18/09/2007,1.3867,160.16,0.6952,1.6479,1.6594,1.4226,10.4319,10.7992,1290.6,4.8375,1.9612,63.941,2.1026,44.259,9.9727
17/09/2007,1.3877,159.45,0.6943,1.6458,1.653,1.4252,10.4393,10.8081,1288.62,4.8417,1.9516,64.195,2.1025,44.376,9.9908
14/09/2007,1.386,159.2,0.68915,1.6463,1.6499,1.4286,10.4172,10.7951,1287.04,4.8267,1.9407,63.978,2.0964,44.269,9.9654
13/09/2007,1.3897,159.52,0.68525,1.6415,1.6565,1.436,10.4373,10.8256,1294.64,4.8327,1.9437,64.357,2.0987,44.535,9.9189
12/09/2007,1.3885,158.14,0.6837,1.6422,1.6613,1.4461,10.4437,10.8141,1294.78,4.8507,1.964,64.912,2.106,44.608,9.99
11/09/2007,1.3824,157.31,0.6802,1.6401,1.6715,1.4467,10.4001,10.761,1294.48,4.8584,1.9819,65.056,2.1049,44.709,9.9094
10/09/2007,1.3795,156.64,0.67945,1.6377,1.6757,1.4569,10.3758,10.7331,1295.42,4.8455,1.9891,64.278,2.1024,44.774,9.9704
7/09/2007,1.3696,157.79,0.6773,1.6437,1.6564,1.4398,10.3261,10.6646,1284.96,4.7998,1.9834,63.734,2.0867,44.546,9.8556
6/09/2007,1.3669,157.32,0.6773,1.6427,1.6571,1.4433,10.3042,10.6491,1283.72,4.7886,1.9828,63.629,2.0862,44.486,9.891
5/09/2007,1.3588,157.11,0.676,1.6462,1.6553,1.4329,10.2585,10.5897,1274.62,4.768,1.9643,63.381,2.0752,44.222,9.8628
4/09/2007,1.358,156.84,0.6752,1.6466,1.6466,1.4305,10.2525,10.5866,1275.64,4.7652,1.9415,63.351,2.0762,44.101,9.8713
3/09/2007,1.3632,157.86,0.67575,1.6479,1.6592,1.4362,10.2844,10.6254,1277.8,4.7746,1.9395,63.484,2.076,44.065,9.8359
31/08/2007,1.3705,159.25,0.67795,1.6451,1.6692,1.4446,10.3404,10.6866,1285.87,4.7988,1.9347,63.783,2.0848,44.528,9.779
30/08/2007,1.361,157.33,0.678,1.6402,1.6677,1.4454,10.2633,10.6142,1280.02,4.7689,1.9404,63.695,2.0761,44.344,9.7932
29/08/2007,1.3631,156.48,0.6772,1.637,1.6713,1.4464,10.2896,10.6331,1284.04,4.7749,1.9527,63.793,2.0774,44.594,9.8985
28/08/2007,1.3664,157.55,0.6789,1.6366,1.6552,1.4421,10.3252,10.6584,1284.28,4.7742,1.9197,63.845,2.0796,44.652,9.8993
27/08/2007,1.3658,158.63,0.6777,1.6436,1.6425,1.4327,10.326,10.6602,1282.01,4.7578,1.887,63.715,2.0764,44.753,9.8111
24/08/2007,1.3615,157.7,0.67885,1.6362,1.6581,1.4328,10.3019,10.6228,1282.19,4.7482,1.9036,63.596,2.0748,44.156,9.8811
23/08/2007,1.3574,158.26,0.6765,1.6387,1.6554,1.425,10.2986,10.6061,1278.2,4.7271,1.8914,63.119,2.0651,44.206,9.834
22/08/2007,1.3493,155.32,0.67865,1.6306,1.6752,1.4299,10.2547,10.5339,1273.87,4.6989,1.9281,62.635,2.0611,43.908,9.8522
21/08/2007,1.3508,154.98,0.68105,1.6248,1.682,1.4297,10.2534,10.5518,1274.55,4.7244,1.9269,63.217,2.0615,44.385,9.9727
20/08/2007,1.3476,155.14,0.6789,1.6284,1.6791,1.4298,10.2244,10.5331,1270.72,4.7011,1.9336,63,2.0587,44.22,9.9213
17/08/2007,1.3454,152.74,0.6792,1.6245,1.7213,1.4416,10.2184,10.5081,1278.74,4.7298,1.9727,63.039,2.066,44.903,10.0198
16/08/2007,1.3405,153.19,0.6756,1.6302,1.7072,1.4469,10.1932,10.4786,1268.65,4.6991,1.979,62.199,2.0679,44.169,10.0182
15/08/2007,1.3476,157.39,0.6775,1.6383,1.6381,1.4508,10.2226,10.535,1256.57,4.7003,1.886,62.259,2.0653,43.728,10.0043
14/08/2007,1.3591,160.74,0.6788,1.6421,1.6184,1.4352,10.2965,10.6306,1267.22,4.7276,1.8571,62.247,2.0673,43.079,9.8424
13/08/2007,1.3651,161.47,0.67775,1.6394,1.6183,1.4372,10.3495,10.6791,1269.13,4.7437,1.8461,62.249,2.0752,42.91,9.7871
10/08/2007,1.365,160.37,0.67685,1.6314,1.6219,1.4399,10.3385,10.6734,1271.98,4.7461,1.8403,62.312,2.0799,42.809,9.8619
